incident_date,Aggravated Assault_avg,All Other Larceny_avg,Animal Cruelty_avg,Arson_avg,Assisting or Promoting Prostitution_avg,Betting/Wagering_avg,Bribery_avg,Burglary/Breaking & Entering_avg,Counterfeiting/Forgery_avg,Credit Card/Automated Teller Machine Fraud_avg,Destruction/Damage/Vandalism of Property_avg,Drug Equipment Violations_avg,Drug/Narcotic Violations_avg,Embezzlement_avg,Extortion/Blackmail_avg,False Pretenses/Swindle/Confidence Game_avg,Fondling_avg,Gambling Equipment Violation_avg,Hacking/Computer Invasion_avg,"Human Trafficking, Commercial Sex Acts_avg","Human Trafficking, Involuntary Servitude_avg",Identity Theft_avg,Impersonation_avg,Incest_avg,Intimidation_avg,Justifiable Homicide_avg,Kidnapping/Abduction_avg,Motor Vehicle Theft_avg,Murder and Nonnegligent Manslaughter_avg,Negligent Manslaughter_avg,Operating/Promoting/Assisting Gambling_avg,Pocket-picking_avg,Pornography/Obscene Material_avg,Prostitution_avg,Purchasing Prostitution_avg,Purse-snatching_avg,Rape_avg,Robbery_avg,Sexual Assault With An Object_avg,Shoplifting_avg,Simple Assault_avg,Sodomy_avg,Sports Tampering_avg,Statutory Rape_avg,Stolen Property Offenses_avg,Theft From Building_avg,Theft From Coin-Operated Machine or Device_avg,Theft From Motor Vehicle_avg,Theft of Motor Vehicle Parts or Accessories_avg,Weapon Law Violations_avg,Welfare Fraud_avg,Wire Fraud_avg,Aggravated Assault_avg_avg,All Other Larceny_avg_avg,Animal Cruelty_avg_avg,Arson_avg_avg,Assisting or Promoting Prostitution_avg_avg,Betting/Wagering_avg_avg,Bribery_avg_avg,Burglary/Breaking & Entering_avg_avg,Counterfeiting/Forgery_avg_avg,Credit Card/Automated Teller Machine Fraud_avg_avg,Destruction/Damage/Vandalism of Property_avg_avg,Drug Equipment Violations_avg_avg,Drug/Narcotic Violations_avg_avg,Embezzlement_avg_avg,Extortion/Blackmail_avg_avg,False Pretenses/Swindle/Confidence Game_avg_avg,Fondling_avg_avg,Gambling Equipment Violation_avg_avg,Hacking/Computer Invasion_avg_avg,"Human Trafficking, Commercial Sex Acts_avg_avg","Human Trafficking, Involuntary Servitude_avg_avg",Identity Theft_avg_avg,Impersonation_avg_avg,Incest_avg_avg,Intimidation_avg_avg,Justifiable Homicide_avg_avg,Kidnapping/Abduction_avg_avg,Motor Vehicle Theft_avg_avg,Murder and Nonnegligent Manslaughter_avg_avg,Negligent Manslaughter_avg_avg,Operating/Promoting/Assisting Gambling_avg_avg,Pocket-picking_avg_avg,Pornography/Obscene Material_avg_avg,Prostitution_avg_avg,Purchasing Prostitution_avg_avg,Purse-snatching_avg_avg,Rape_avg_avg,Robbery_avg_avg,Sexual Assault With An Object_avg_avg,Shoplifting_avg_avg,Simple Assault_avg_avg,Sodomy_avg_avg,Sports Tampering_avg_avg,Statutory Rape_avg_avg,Stolen Property Offenses_avg_avg,Theft From Building_avg_avg,Theft From Coin-Operated Machine or Device_avg_avg,Theft From Motor Vehicle_avg_avg,Theft of Motor Vehicle Parts or Accessories_avg_avg,Weapon Law Violations_avg_avg,Welfare Fraud_avg_avg,Wire Fraud_avg_avg
2022-03-01,22.333333333333332,63.7,,,,,,32.233333333333334,12.066666666666666,14.866666666666667,68.2,22.9,51.2,,,20.3,6.833333333333333,,,,,,,,22.466666666666665,,,47.56666666666667,,,,,,,,,4.766666666666667,8.5,,54.13333333333333,55.266666666666666,,,,16.566666666666666,19.3,,46.733333333333334,48.7,17.5,,,21.29,62.47888888888888,,,,,,32.56,13.52888888888889,15.28888888888889,70.42444444444443,20.92,47.90444444444445,,,19.913333333333334,,,,,,,,,20.952222222222225,,,50.062222222222225,,,,,,,,,4.748888888888888,9.78111111111111,,54.76111111111111,53.55444444444445,,,,16.466666666666665,20.060000000000002,,48.73555555555556,45.32333333333334,15.62,,
2022-03-02,22.1,62.2,,,,,,31.566666666666666,11.966666666666667,14.8,68.33333333333333,22.866666666666667,51.1,,,20.333333333333332,6.866666666666666,,,,,,,,22.766666666666666,,,46.56666666666667,,,,,,,,,4.7,8.1,,54.06666666666667,54.8,,,,16.266666666666666,19.833333333333332,,46.63333333333333,48.96666666666667,17.166666666666668,,,21.362222222222222,62.53,,,,,,32.60666666666666,13.464444444444442,15.28,70.40444444444444,21.04222222222222,48.12333333333333,,,19.98111111111111,,,,,,,,,21.02777777777778,,,49.955555555555556,,,,,,,,,4.7444444444444445,9.705555555555556,,54.85,53.74777777777778,,,,16.47111111111111,20.06222222222222,,48.675555555555555,45.63777777777778,15.731111111111112,,
2022-03-03,21.966666666666665,61.03333333333333,,,,,,30.966666666666665,11.966666666666667,14.733333333333333,68.96666666666667,22.933333333333334,51.5,,,19.833333333333332,6.766666666666667,,,,,,,,22.833333333333332,,,46.53333333333333,,,,,,,,,4.533333333333333,8.0,,53.9,54.333333333333336,,,,16.133333333333333,19.733333333333334,,45.733333333333334,49.0,17.166666666666668,,,21.416666666666668,62.49111111111111,,,,,,32.61,13.386666666666667,15.25,70.38222222222223,21.152222222222225,48.31777777777778,,,19.99666666666667,,,,,,,,,21.107777777777777,,,49.82888888888888,,,,,,,,,4.734444444444445,9.623333333333333,,54.916666666666664,53.90555555555556,,,,16.465555555555554,20.05222222222222,,48.56444444444445,45.91888888888889,15.841111111111111,,
2022-03-04,22.166666666666668,60.93333333333333,,,,,,30.966666666666665,11.733333333333333,14.733333333333333,68.83333333333333,22.933333333333334,51.7,,,19.8,6.633333333333334,,,,,,,,23.233333333333334,,,46.36666666666667,,,,,,,,,4.366666666666666,7.9,,53.733333333333334,54.63333333333333,,,,15.7,19.766666666666666,,45.266666666666666,48.9,17.133333333333333,,,21.476666666666667,62.467777777777776,,,,,,32.62111111111111,13.29888888888889,15.217777777777778,70.36333333333333,21.27111111111111,48.51222222222222,,,19.99888888888889,,,,,,,,,21.208888888888893,,,49.717777777777776,,,,,,,,,4.717777777777778,9.535555555555556,,54.968888888888884,54.05111111111112,,,,16.442222222222224,20.04222222222222,,48.42444444444445,46.186666666666675,15.946666666666667,,
2022-03-05,22.366666666666667,60.7,,,,,,30.833333333333332,11.233333333333333,14.4,69.46666666666667,22.866666666666667,51.833333333333336,,,19.266666666666666,6.433333333333334,,,,,,2.6,,23.233333333333334,,,46.3,,,,,,,,,4.333333333333333,7.9,,53.8,55.03333333333333,,,,15.533333333333333,19.466666666666665,,44.9,49.3,17.4,,,21.54,62.43777777777778,,,,,,32.62333333333333,13.195555555555554,15.19,70.36333333333333,21.392222222222223,48.730000000000004,,,19.984444444444442,,,,,,,,,21.31,,,49.59888888888889,,,,,,,,,4.7,9.454444444444444,,55.027777777777786,54.19444444444445,,,,16.416666666666668,20.02,,48.28777777777778,46.46222222222222,16.066666666666666,,
2022-03-06,22.166666666666668,59.666666666666664,,,,,,30.833333333333332,11.033333333333333,14.233333333333333,69.1,22.5,51.766666666666666,,,18.966666666666665,6.2,,,,,,,,22.833333333333332,,,45.4,,,,,,,,,4.433333333333334,7.633333333333334,,53.63333333333333,54.86666666666667,,,,15.333333333333334,19.366666666666667,,44.86666666666667,49.1,17.3,,,21.593333333333337,62.36888888888889,,,,,,32.63666666666667,13.095555555555556,15.166666666666666,70.34666666666666,21.493333333333332,48.95111111111112,,,19.956666666666667,,,,,,,,,21.39333333333333,,,49.428888888888885,,,,,,,,,4.685555555555555,9.370000000000001,,55.05222222222222,54.32888888888888,,,,16.378888888888888,19.99777777777778,,48.17444444444445,46.72111111111111,16.18,,
2022-03-07,21.466666666666665,60.3,,,,,,30.966666666666665,11.233333333333333,14.5,69.93333333333334,22.533333333333335,52.0,,,19.533333333333335,6.466666666666667,,,,,,,,22.8,,,45.3,,,,,,,,,4.5,7.533333333333333,,53.233333333333334,55.03333333333333,,,,15.5,19.766666666666666,,45.1,49.3,17.233333333333334,,,21.60222222222222,62.34333333333334,,,,,,32.64,13.00888888888889,15.154444444444444,70.36111111111111,21.584444444444443,49.167777777777786,,,19.959999999999997,,,,,,,,,21.48222222222222,,,49.261111111111106,,,,,,,,,4.680000000000001,9.278888888888888,,55.04777777777778,54.46111111111111,,,,16.346666666666668,19.99888888888889,,48.08111111111111,46.95777777777778,16.284444444444446,,
2022-03-08,21.666666666666668,60.4,,,,,,31.233333333333334,11.8,14.866666666666667,70.93333333333334,22.666666666666668,52.766666666666666,,,20.033333333333335,6.666666666666667,,,,,,,,22.866666666666667,,,45.3,,,,,,,,,4.6,7.433333333333334,,53.2,54.46666666666667,,,,15.633333333333333,19.9,,45.5,49.93333333333333,17.533333333333335,,,21.617777777777782,62.33,,,,,,32.654444444444444,12.96111111111111,15.164444444444445,70.40666666666667,21.674444444444443,49.422222222222224,,,19.997777777777777,,,,,,,,,21.57222222222222,,,49.11222222222223,,,,,,,,,4.677777777777777,9.181111111111111,,55.02444444444445,54.565555555555555,,,,16.32,20.014444444444443,,48.01444444444444,47.21666666666667,16.406666666666666,,
2022-03-09,21.866666666666667,59.7,,,,,,30.7,11.466666666666667,14.733333333333333,70.4,23.033333333333335,53.266666666666666,,,20.233333333333334,6.566666666666666,,,,,,,,22.6,,,44.5,,,,,,,,,4.5,7.533333333333333,,53.733333333333334,54.766666666666666,,,,15.866666666666667,19.733333333333334,,45.166666666666664,49.333333333333336,17.333333333333332,,,21.645555555555557,62.25888888888889,,,,,,32.63777777777778,12.887777777777778,15.159999999999998,70.41222222222223,21.79111111111111,49.677777777777784,,,20.033333333333335,,,,,,,,,21.65,,,48.91111111111112,,,,,,,,,4.668888888888889,9.08888888888889,,55.004444444444445,54.66111111111111,,,,16.30777777777778,20.012222222222224,,47.90777777777778,47.43222222222222,16.50888888888889,,
2022-03-10,21.9,60.13333333333333,,,,,,31.066666666666666,11.433333333333334,14.566666666666666,69.73333333333333,22.7,53.233333333333334,,,20.3,6.5,,,,,,,,22.6,,,44.333333333333336,,,,,,,,,4.5,7.333333333333333,,54.13333333333333,54.733333333333334,,,,15.933333333333334,19.7,,44.8,49.46666666666667,17.1,,,21.67111111111111,62.191111111111105,,,,,,32.62,12.795555555555556,15.13888888888889,70.36666666666666,21.877777777777776,49.89444444444445,,,20.053333333333335,,,,,,,,,21.724444444444444,,,48.69666666666667,,,,,,,,,4.657777777777778,9.0,,54.977777777777774,54.76333333333333,,,,16.29888888888889,20.003333333333334,,47.776666666666664,47.626666666666665,16.587777777777777,,
2022-03-11,21.7,60.266666666666666,,,,,,30.8,11.566666666666666,14.266666666666667,69.4,22.7,53.333333333333336,,,20.6,6.433333333333334,,,,,,,,22.5,,,44.0,,,,,,,,,4.666666666666667,7.133333333333334,,53.733333333333334,54.3,,,,15.933333333333334,19.6,,43.96666666666667,49.36666666666667,17.166666666666668,,,21.689999999999998,62.123333333333335,,,,,,32.583333333333336,12.706666666666667,15.1,70.30666666666667,21.953333333333333,50.08555555555555,,,20.089999999999996,,,,,,,,,21.79222222222222,,,48.48111111111111,,,,,,,,,4.651111111111111,8.90111111111111,,54.90888888888889,54.833333333333336,,,,16.28222222222222,19.986666666666665,,47.60888888888889,47.79222222222222,16.663333333333334,,
2022-03-12,22.133333333333333,60.266666666666666,,,,,,30.633333333333333,11.3,14.466666666666667,69.1,22.5,53.06666666666667,,,20.166666666666668,6.3,,,,,,,,22.666666666666668,,,44.43333333333333,,,,,,,,,4.466666666666667,6.933333333333334,,52.733333333333334,54.13333333333333,,,,15.733333333333333,19.1,,44.166666666666664,49.63333333333333,17.3,,,21.73222222222222,62.05777777777778,,,,,,32.54222222222222,12.612222222222222,15.072222222222221,70.22333333333333,22.02888888888889,50.26444444444444,,,20.107777777777777,,,,,,,,,21.858888888888888,,,48.257777777777775,,,,,,,,,4.631111111111111,8.79,,54.78666666666666,54.86222222222222,,,,16.256666666666668,19.945555555555554,,47.45222222222222,47.96111111111111,16.733333333333334,,
2022-03-13,22.1,59.03333333333333,,,,,,30.2,11.066666666666666,14.3,68.9,22.1,52.8,,,19.433333333333334,6.4,,,,,,,,22.9,,,43.36666666666667,,,,,,,,,4.433333333333334,6.866666666666666,,52.86666666666667,53.6,,,,15.7,18.8,,43.36666666666667,49.6,17.166666666666668,,,21.77,61.92333333333333,,,,,,32.464444444444446,12.518888888888888,15.041111111111112,70.12777777777778,22.07777777777778,50.416666666666664,,,20.087777777777777,,,,,,,,,21.94,,,47.983333333333334,,,,,,,,,4.615555555555556,8.676666666666668,,54.681111111111115,54.85777777777778,,,,16.237777777777776,19.887777777777778,,47.25,48.114444444444445,16.792222222222225,,
2022-03-14,22.033333333333335,59.03333333333333,,,,,,30.566666666666666,11.066666666666666,14.733333333333333,69.4,22.033333333333335,52.3,,,19.533333333333335,6.766666666666667,,,,,,,,22.766666666666666,,,43.3,,,,,,,,,4.466666666666667,6.766666666666667,,52.53333333333333,53.8,,,,15.566666666666666,18.866666666666667,,44.766666666666666,50.53333333333333,17.066666666666666,,,21.804444444444446,61.79555555555556,,,,,,32.404444444444444,12.424444444444445,15.027777777777777,70.07555555555555,22.13,50.56777777777778,,,20.074444444444445,,,,,,,,,22.013333333333335,,,47.7,,,,,,,,,4.6066666666666665,8.564444444444444,,54.574444444444445,54.84777777777778,,,,16.207777777777775,19.836666666666666,,47.11111111111111,48.30777777777778,16.842222222222222,,
2022-03-15,22.233333333333334,59.9,,,,,,30.5,11.3,14.9,69.66666666666667,22.133333333333333,53.333333333333336,,,20.266666666666666,6.8,,,,,,,,23.333333333333332,,,43.36666666666667,,,,,,,,,4.466666666666667,6.7,,52.9,53.7,,,,15.766666666666667,18.966666666666665,,45.666666666666664,51.1,17.133333333333333,,,21.83888888888889,61.70777777777777,,,,,,32.346666666666664,12.345555555555556,15.018888888888888,70.02111111111111,22.18,50.763333333333335,,,20.094444444444445,6.6177777777777775,,,,,,,,22.112222222222222,,,47.41555555555556,,,,,,,,,4.602222222222222,8.455555555555556,,54.49333333333333,54.80555555555555,,,,16.185555555555556,19.793333333333333,,47.01222222222223,48.516666666666666,16.894444444444446,,
2022-03-16,22.4,59.06666666666667,,,,,,29.466666666666665,11.533333333333333,14.8,70.13333333333334,22.066666666666666,53.3,,,20.3,6.8,,,,,,,,23.466666666666665,,,42.43333333333333,,,,,,,,,4.366666666666666,6.9,,53.13333333333333,54.166666666666664,,,,15.666666666666666,19.0,,45.93333333333333,50.93333333333333,17.3,,,21.875555555555557,61.57333333333334,,,,,,32.22,12.27,14.99,69.99222222222221,22.21777777777778,50.94777777777778,,,20.1,6.640000000000001,,,,,,,,22.21333333333333,,,47.08888888888889,,,,,,,,,4.585555555555556,8.358888888888888,,54.41888888888889,54.794444444444444,,,,16.156666666666666,19.74,,46.91111111111111,48.693333333333335,16.94666666666667,,
2022-03-17,22.166666666666668,59.13333333333333,,,,,,28.866666666666667,11.3,14.9,69.76666666666667,22.3,54.0,,,20.5,6.833333333333333,,,,,,,,23.666666666666668,,,42.1,,,,,,,,,4.466666666666667,7.266666666666667,,53.43333333333333,54.266666666666666,,,,15.4,18.9,,45.63333333333333,50.733333333333334,17.6,,,21.915555555555557,61.40888888888889,,,,,,32.041111111111114,12.172222222222222,14.956666666666667,69.92222222222223,22.272222222222222,51.16,,,20.105555555555554,6.658888888888888,,,,,,,,22.307777777777776,,,46.75555555555556,,,,,,,,,4.571111111111111,8.273333333333333,,54.33777777777778,54.77777777777778,,,,16.107777777777777,19.673333333333336,,46.782222222222224,48.824444444444445,17.015555555555558,,
2022-03-18,22.0,59.6,,,,,,28.766666666666666,11.233333333333333,15.133333333333333,70.13333333333334,22.4,54.766666666666666,,,20.4,6.7,,,,,,,,23.7,,,42.1,,,,,,,,,4.5,7.533333333333333,,53.333333333333336,55.166666666666664,,,,15.5,18.9,,45.833333333333336,51.766666666666666,17.833333333333332,,,21.945555555555554,61.266666666666666,,,,,,31.84444444444444,12.071111111111112,14.927777777777779,69.86444444444444,22.326666666666664,51.37888888888889,,,20.097777777777775,6.66,,,,,,,,22.402222222222225,,,46.46111111111111,,,,,,,,,4.555555555555555,8.203333333333333,,54.23777777777778,54.785555555555554,,,,16.074444444444445,19.610000000000003,,46.65888888888889,49.0,17.083333333333332,,
2022-03-19,21.866666666666667,59.3,,,,,,28.766666666666666,11.033333333333333,14.8,71.03333333333333,22.6,55.0,,,20.633333333333333,6.633333333333334,,,,,,,,23.7,,,41.666666666666664,,,,,,,,,4.333333333333333,7.466666666666667,,53.53333333333333,55.7,,,,15.233333333333333,18.566666666666666,,45.333333333333336,51.766666666666666,18.2,,,21.964444444444446,61.15222222222222,,,,,,31.65,11.97111111111111,14.89111111111111,69.83444444444444,22.37333333333333,51.59111111111111,,,20.106666666666666,6.656666666666666,,,,,,,,22.494444444444447,,,46.154444444444444,,,,,,,,,4.535555555555556,8.127777777777778,,54.15222222222222,54.80777777777778,,,,16.029999999999998,19.53222222222222,,46.516666666666666,49.163333333333334,17.16444444444444,,
2022-03-20,22.366666666666667,59.03333333333333,,,,,,28.866666666666667,10.666666666666666,14.533333333333333,71.9,22.566666666666666,54.7,,,20.2,6.766666666666667,,,,,,,,23.5,,,41.733333333333334,,,,,,,,,4.333333333333333,7.5,,53.56666666666667,56.2,,,,14.9,18.333333333333332,,45.266666666666666,51.56666666666667,18.566666666666666,,,21.990000000000002,61.026666666666664,,,,,,31.462222222222223,11.855555555555556,14.844444444444443,69.83777777777777,22.41111111111111,51.78333333333333,,,20.094444444444445,6.655555555555556,,,,,,,,22.55666666666667,,,45.87,,,,,,,,,4.518888888888889,8.052222222222222,,54.087777777777774,54.82,,,,15.976666666666667,19.45111111111111,,46.36555555555556,49.29888888888889,17.254444444444445,,
2022-03-21,21.833333333333332,60.03333333333333,,,,,,29.366666666666667,11.033333333333333,14.966666666666667,72.73333333333333,22.4,54.833333333333336,,,20.566666666666666,6.866666666666666,,,,,,,,23.866666666666667,,,41.5,,,,,,,,,4.366666666666666,7.466666666666667,,53.666666666666664,56.3,,,,14.966666666666667,18.9,,45.9,51.46666666666667,18.466666666666665,,,21.993333333333332,60.93333333333333,,,,,,31.30222222222222,11.768888888888888,14.819999999999999,69.86888888888889,22.435555555555556,51.968888888888884,,,20.11222222222222,6.654444444444445,,,,,,,,22.63777777777778,,,45.59666666666667,,,,,,,,,4.5088888888888885,7.973333333333334,,54.019999999999996,54.806666666666665,,,,15.926666666666668,19.40222222222222,,46.245555555555555,49.41888888888889,17.33555555555556,,
2022-03-22,21.466666666666665,60.2,,,,,,29.533333333333335,11.266666666666667,15.6,73.43333333333334,22.6,55.2,,,21.2,7.0,,,,,14.366666666666667,,,23.766666666666666,,,41.8,,,,,,,,,4.566666666666666,7.433333333333334,,53.86666666666667,56.7,,,,15.266666666666667,18.933333333333334,,45.7,52.46666666666667,17.966666666666665,,,21.97222222222222,60.86111111111111,,,,,,31.15333333333333,11.702222222222222,14.822222222222223,69.93,22.466666666666665,52.16,,,20.155555555555555,6.655555555555555,,,,,,,,22.715555555555557,,,45.36888888888889,,,,,,,,,4.507777777777777,7.896666666666666,,53.97,54.83444444444444,,,,15.892222222222223,19.357777777777777,,46.09777777777778,49.58555555555555,17.387777777777778,,
2022-03-23,21.3,60.46666666666667,,,,,,29.366666666666667,11.5,15.866666666666667,73.96666666666667,22.9,56.46666666666667,,,21.1,6.966666666666667,,,,,14.6,,,23.633333333333333,,,41.2,,,,,,,,,4.766666666666667,7.6,,54.1,56.96666666666667,,,,15.1,18.733333333333334,,45.766666666666666,52.266666666666666,17.9,,,21.94777777777778,60.784444444444446,,,,,,30.993333333333332,11.652222222222223,14.836666666666668,70.00333333333333,22.502222222222223,52.39333333333333,,,20.181111111111115,6.657777777777778,,,,,,,,22.783333333333335,,,45.11333333333334,,,,,,,,,4.514444444444445,7.834444444444444,,53.92666666666666,54.89333333333333,,,,15.843333333333334,19.295555555555552,,45.95111111111111,49.73222222222223,17.430000000000003,,
2022-03-24,21.933333333333334,60.233333333333334,,,,,,29.733333333333334,11.566666666666666,15.833333333333334,74.86666666666666,23.166666666666668,57.36666666666667,,,21.033333333333335,7.1,,,,,14.5,,,23.8,,,40.2,,,,,,,,,4.9,7.7,,54.333333333333336,57.166666666666664,,,,15.066666666666666,19.066666666666666,,46.5,52.3,17.766666666666666,,,21.95888888888889,60.69555555555556,,,,,,30.85111111111111,11.59888888888889,14.844444444444443,70.11777777777777,22.543333333333333,52.64666666666667,,,20.185555555555553,6.662222222222222,,,,,,,,22.862222222222222,,,44.809999999999995,,,,,,,,,4.526666666666667,7.7733333333333325,,53.88333333333333,54.97222222222222,,,,15.787777777777778,19.247777777777777,,45.83888888888888,49.876666666666665,17.462222222222223,,
2022-03-25,22.133333333333333,60.93333333333333,,,,,,30.3,11.433333333333334,16.3,76.53333333333333,23.366666666666667,58.2,,,20.833333333333332,7.4,,,,,14.866666666666667,,,23.866666666666667,,,39.6,,,,,,,,,5.1,7.666666666666667,,54.96666666666667,57.766666666666666,,,,15.366666666666667,19.566666666666666,,47.266666666666666,53.266666666666666,18.0,,,21.990000000000002,60.638888888888886,,,,,,30.737777777777776,11.547777777777778,14.877777777777776,70.32222222222222,22.589999999999996,52.928888888888885,,,20.183333333333334,6.683333333333334,,,,,,,,22.935555555555553,,,44.48888888888889,,,,,,,,,4.552222222222222,7.716666666666667,,53.85777777777778,55.068888888888885,,,,15.75,19.223333333333336,,45.76333333333333,50.03999999999999,17.502222222222223,,
2022-03-26,22.266666666666666,60.7,,,,,,30.333333333333332,11.133333333333333,16.266666666666666,77.96666666666667,23.666666666666668,58.733333333333334,,,20.933333333333334,7.4,,,,,14.766666666666667,,,24.366666666666667,,,39.2,,,,,,,,,5.133333333333334,7.5,,55.46666666666667,57.9,,,,14.833333333333334,19.233333333333334,,47.53333333333333,53.4,18.166666666666668,,,22.016666666666666,60.55444444444444,,,,,,30.626666666666665,11.487777777777778,14.906666666666666,70.59222222222223,22.64888888888889,53.23555555555556,,,20.196666666666665,6.706666666666666,,,,,,,,23.018888888888892,,,44.15,,,,,,,,,4.573333333333333,7.654444444444445,,53.85111111111111,55.18777777777778,,,,15.686666666666666,19.194444444444443,,45.71,50.2,17.543333333333333,,
2022-03-27,22.433333333333334,60.266666666666666,,,,,,30.366666666666667,10.7,15.933333333333334,78.93333333333334,23.766666666666666,58.46666666666667,,,20.6,7.4,,,,,14.4,,,24.233333333333334,,,38.766666666666666,,,,,,,,,5.0,7.633333333333334,,54.733333333333334,57.9,,,,14.433333333333334,19.433333333333334,,46.833333333333336,54.13333333333333,18.033333333333335,,,22.035555555555558,60.46,,,,,,30.52,11.422222222222222,14.925555555555555,70.90777777777778,22.7,53.525555555555556,,,20.205555555555556,6.733333333333333,,,,,,,,23.096666666666668,,,43.8,,,,,,,,,4.587777777777777,7.603333333333334,,53.815555555555555,55.288888888888884,,,,15.61222222222222,19.191111111111113,,45.66555555555556,50.39,17.57222222222222,,
2022-03-28,22.4,60.63333333333333,,,,,,31.3,11.1,16.233333333333334,79.8,23.466666666666665,58.46666666666667,,,21.066666666666666,7.6,,,,,14.833333333333334,,,24.666666666666668,,,39.166666666666664,,,,,,,,,5.0,7.633333333333334,,54.833333333333336,57.666666666666664,,,,14.666666666666666,19.7,,46.766666666666666,55.06666666666667,17.833333333333332,,,22.04222222222222,60.39777777777778,,,,,,30.464444444444446,11.383333333333333,14.975555555555555,71.26444444444445,22.73,53.815555555555555,,,20.241111111111113,6.77,,,,,,,,23.198888888888884,,,43.48222222222223,,,,,,,,,4.6,7.5600000000000005,,53.79666666666666,55.38111111111111,,,,15.55111111111111,19.21666666666666,,45.65222222222223,50.623333333333335,17.583333333333332,,
2022-03-29,22.4,60.3,,,,,,31.233333333333334,11.3,16.333333333333332,80.66666666666667,23.866666666666667,58.6,,,21.533333333333335,7.766666666666667,,,,,15.433333333333334,,,24.6,,,39.233333333333334,,,,,,,,,4.9,7.733333333333333,,55.56666666666667,57.5,,,,14.833333333333334,19.966666666666665,,47.233333333333334,55.733333333333334,18.033333333333335,,,22.04888888888889,60.32,,,,,,30.417777777777776,11.367777777777777,15.042222222222222,71.67333333333333,22.776666666666664,54.11111111111111,,,20.311111111111114,6.815555555555556,,,,,,,,23.3,,,43.17444444444445,,,,,,,,,4.607777777777779,7.526666666666666,,53.83555555555555,55.46333333333334,,,,15.503333333333332,19.263333333333332,,45.68,50.89777777777778,17.596666666666668,,
